orgao_sup;setor;chave;id;cargo;funcao;nivel;instr;area;inst_ensino;inst_origem;car_pub;partido;cargo_ele;lid_part;exp_adm;exp_car;exp_mer;exp_soc;UF*;partido_pr;partido_ministro;indicacao;entrada;saida;perm
mapa;seaf;Agro-SEAF-SA2;PGMC;Secretário Adjunto;DAS;5;especializacao;direito;UDF;privada;ADV_UN;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;05/08/2019;26/07/2021;24
mapa;seaf;Agro-SEAF-CGA2;BGOM;Coordenador-Geral de Administração;DAS;4;especializacao;administracao publica;UnB;publica;OUTRO;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;11/03/2020;05/10/2020;6,9
mapa;seaf;Agro-SEAF-DRF1;LORE;Diretor de Regularização Fundiária;DAS;5;superior;direito;UNP;privada;SVE;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;08/11/2019;23/03/2020;4,5
mapa;seaf;Agro-SEAF-DIDL2;LMOL; Diretor de Identificação, Demarcação e Licenciamento;DAS;5;mestrado;direito;UniCEUB;privada;ADV_UN;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;24/10/2019;23/03/2020;5
mapa;seaf;Agro-SEAF-CGAF1;CLAG;Coordenador-Geral de Administração e Finanças;DAS;4;NA;NA;NA;NA;OUTRO;NA;0;0;1;NA;NA;NA;DF;PSL;DEM;Bolsonaro;19/11/2020;04/11/2021;11,7
mapa;seaf;Agro-SEAF-CGAF2;MMQU;Coordenador-Geral de Administração e Finanças;DAS;4;superior;direito;Universidade Projecao;privada;SVE;NA;0;0;1;NA;0;NA;DF;PSL;DEM;Bolsonaro;19/11/2021;NA;NA
mapa;seaf;Agro-SEAF-DPCRF1;LORE;Diretor de Políticas de Cadastro e Regularização Fundiária;DAS;5;superior;direito;UNP;privada;SVE;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;20/03/2020;NA;NA
mapa;seaf;Agro-SEAF-CGPCRA1;VBCO;Coordenador-Geral de Políticas de Colonização e Reforma Agrária;DAS;4;especializacao;direito;UCAM;privada;SVE;NA;0;0;0;0;1;NA;NA;PSL;DEM;Bolsonaro;20/01/2020;02/07/2020;5,5
mapa;seaf;Agro-SEAF-CGPCRA2;JPOP;Coordenador-Geral de Políticas de Colonização e Reforma Agrária;DAS;4;especializacao;direito;UFU;publica;SVE;NA;0;0;1;NA;1;1;NA;PSL;DEM;Bolsonaro;26/08/2020;01/03/2021;6,2
mapa;seaf;Agro-SEAF-CGPCRA3;IMNO;Coordenador-Geral de Políticas de Colonização e Reforma Agrária;DAS;4;NA;NA;NA;NA;OUTRO;PT;0;0;1;0;NA;NA;NA;PSL;DEM;Bolsonaro;24/05/2021;31/12/2021;7,4
mapa;seaf;Agro-SEAF-CGPCRA4;LLOB;Coordenador-Geral de Políticas de Colonização e Reforma Agrária;DAS;4;superior;direito;Instituto Luterano;privada;SVE;NA;0;0;1;1;0;NA;DF;PSL;DEM;Bolsonaro;31/12/2021;NA;NA
mapa;seaf;Agro-SEAF-CGRF2;ASLA;Coordenador-Geral de Regularização Fundiária;DAS;4;mestrado;agronomia;UESC;publica;VINC;NA;0;0;1;1;0;NA;;PSL;DEM;Bolsonaro;03/04/2020;;-1464,1
mapa;seaf;Agro-SEAF-DMS1;LMOL;Diretor de Monitoramento e Supervisão;DAS;5;mestrado;direito;UniCEUB;privada;ADV_UN;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;23/03/2020;26/03/2020;0,1
mapa;seaf;Agro-SEAF-DMS2;EBML;Diretor de Monitoramento e Supervisão;DAS;5;especializacao;direito;UFPE;publica;ADV_UN;NA;0;0;1;0;0;NA;DF;PSL;DEM;Bolsonaro;06/05/2020;NA;NA
mapa;seaf;Agro-SEAF-CGM1;KCFR;Coordenador-Geral de Monitoramento;DAS;4;especializacao;direito;Instituto de Ensino Superior Planalto;privada;SVE;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;23/03/2020;20/07/2021;16,1
mapa;seaf;Agro-SEAF-CGM2;AMMG;Coordenador-Geral de Monitoramento;DAS;4;superior;direito;UDF;privada;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;20/07/2021;NA;NA
mapa;seaf;Agro-SEAF-SA3;LMOL;Secretário Adjunto;DAS;5;mestrado;direito;UniCEUB;privada;ADV_UN;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;30/09/2021;NA;NA
mapa;spae;Agro-SPAE-S1;MVFB;Secretário de Produção e Agroenergia;DAS;6;superior;administracao;FGV;privada;SVE;PSDB;1;NA;0;0;1;1;SP;PT;MDB;Lula;09/07/2007;09/02/2012;55,9
mapa;spae;Agro-SPAE-DCAA1;CJCA;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;superior;computacao e economia;UniCEUB;privada;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Lula;10/08/2010;02/02/2011;5,9
mapa;spae;Agro-SPAE-DCAA2;SBFI;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;superior;agronomia;NA;NA;SVE;NA;0;0;0;0;1;1;SP;PT;MDB;Rousseff;02/02/2011;31/08/2011;7
mapa;spae;Agro-SPAE-DCAA3;JGFO;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;NA;NA;NA;NA;NA;NA;0;0;1;5;NA;1;DF;PT;MDB;Rousseff;22/11/2011;09/02/2012;2,6
mapa;spae;Agro-SPAE-CGAA1;TQGU;Coordenador-Geral de Açúcar e Álcool;DAS;4;superior;agronomia;USP;publica;SVE;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;28/09/2010;09/02/2011;4,5
mapa;spae;Agro-SPAE-CGAA2;CJCA;Coordenador-Geral de Açúcar e Álcool;DAS;4;superior;computacao e economia;UniCEUB;privada;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;09/02/2011;05/06/2012;16,1
mapa;spae;Agro-SPAE-CGA1;DEFE;Coordenador-Geral de Agroenergia;DAS;4;mestrado;administracao;UFMS;publica;OUTRO;NA;NA;NA;1;NA;0;NA;SP;PT;MDB;Lula;08/10/2008;24/10/2011;37
mapa;spae;Agro-SPAE-CGA2;JSAN;Coordenador-Geral de Agroenergia;DAS;4;NA;NA;NA;NA;OUTRO;MDB;0;0;1;3;NA;NA;DF;PT;MDB;Rousseff;25/11/2011;28/07/2015;44,7
mapa;spae;Agro-SPAE-DC1;ROSI;Diretor do Café;DAS;5;doutorado;economia;UnB;publica;SVE;NA;0;0;1;5;NA;1;NA;PT;MDB;Lula;22/04/2010;21/10/2011;18,2
mapa;spae;Agro-SPAE-DC2;EMAL;Diretor do Café;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;5;1;NA;NA;PT;MDB;Rousseff;14/12/2011;25/06/2013;18,6
mapa;spae;Agro-SPAE-CGAFDEC1;MASB;Coordenador-Geral de Apoio ao Fundo de Defesa da Economia Cafeeira;DAS;4;NA;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;DF;PT;MDB;Rousseff;15/05/2009;28/07/2015;75,5
mapa;spae;Agro-SPAE-CGPE1;CLMA;Coordenador-Geral de Planejamento e Estratégias;DAS;4;especializacao;administracao;UPIS;privada;SVE;NA;0;0;1;3;1;NA;DF;PT;MDB;Lula;16/05/2007;28/07/2015;99,8
mapa;spae;Agro-SPAE-S2;JGFO;Secretário de Produção e Agroenergia;DAS;6;NA;NA;NA;NA;NA;NA;0;0;1;5;NA;1;DF;PT;MDB;Rousseff;09/02/2012;27/11/2013;21,9
mapa;spae;Agro-SPAE-DCAA4;CJCA;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;superior;computacao e economia;UniCEUB;privada;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;05/06/2012;20/11/2013;17,8
mapa;spae;Agro-SPAE-CGAA3;LCMA;Coordenador-Geral de Açúcar e Álcool;DAS;4;mestrado;administracao;UnB;publica;EPPGG;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;25/07/2012;19/12/2013;17,1
mapa;spae;Agro-SPAE-DC3;JZSI;Diretor do Café;DAS;5;especializacao;administracao;FAPIPA;privada;SVE;NA;0;0;0;0;1;NA;NA;PT;MDB;Rousseff;25/06/2013;14/07/2014;12,8
mapa;spae;Agro-SPAE-S3;JAPL;Secretário de Produção e Agroenergia;DAS;6;superior;direito;PUC;privada;SVE;NA;0;0;1;NA;1;1;MG;PT;MDB;Rousseff;21/11/2013;11/04/2014;4,7
mapa;spae;Agro-SPAE-DCAA5;FJSA;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;superior;economia;NA;NA;VINC;NA;0;0;1;0;NA;NA;DF;PT;MDB;Rousseff;20/11/2013;15/06/2015;19,1
mapa;spae;Agro-SPAE-CGAA4;CJCA;Coordenador-Geral de Açúcar e Álcool;DAS;4;superior;computacao e economia;UniCEUB;privada;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;19/12/2013;28/07/2015;19,5
mapa;spae;Agro-SPAE-S4;CESL;Secretário de Produção e Agroenergia;DAS;6;NA;NA;NA;NA;VINC;NA;0;0;1;5;NA;NA;NA;PT;MDB;Rousseff;11/04/2014;03/03/2015;10,9
mapa;spae;Agro-SPAE-DC4;ROOL;Diretor do Café;DAS;5;mestrado;agronomia;USP;publica;VINC;NA;0;0;1;3;0;1;DF;PT;MDB;Rousseff;06/08/2014;23/03/2015;7,6
mapa;spae;Agro-SPAE-DCAA6;LSFE;Diretor da Cana-de-Açúcar e Agroenergia;DAS;5;especializacao;administracao;Centro Universitário Luterano;privada;SVE;NA;0;0;0;0;0;NA;DF;PT;MDB;Rousseff;15/06/2015;28/07/2015;1,4
mapa;spae;Agro-SPAE-DC5;ESMA;Diretor do Café;DAS;5;mestrado;agronomia;UFLA;publica;EPPGG;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;03/06/2015;28/07/2015;1,8
mapa;spa;Agro-SPA-S1;EDGU;Secretário de Política Agrícola;DAS;6;superior;economia;NA;NA;VINC;NA;0;0;1;5;NA;NA;NA;PT;MDB;Lula;18/06/2006;18/05/2011;59,8
mapa;spa;Agro-SPA-DCAAP1;JMAN;Diretor de Comercialização e Abastecimento Agrícola e Pecuário;DAS;5;superior;administracao;União Educacional de Brasília;privada;VINC;NA;0;0;1;5;NA;NA;DF;PT;MDB;Lula;22/05/2003;20/07/2011;99,4
mapa;spa;Agro-SPA-CGCCA1;SIFA;Coordenador-Geral de Cereais e Culturas Anuais;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Lula;NA;14/07/2011;NA
mapa;spa;Agro-SPA-CGOF1;SRPE;Coordenador-Geral de Oleaginosas e Fibras;DAS;4;mestrado;economia;UFMG;publica;VINC;NA;0;0;1;3;0;1;DF;PT;MDB;Lula;NA;14/07/2011;NA
mapa;spa;Agro-SPA-CGPCP1;JAFS;Coordenador-Geral para Pecuária e Culturas Permanentes;DAS;4;mestrado;agronomia;UnB;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Lula;31/05/2006;26/08/2015;112,5
mapa;spa;Agro-SPA-DEA1;WVAR;Diretor de Economia Agrícola;DAS;5;mestrado;economia;Católica;privada;VINC;NA;0;0;1;3;1;NA;DF;PT;MDB;Rousseff;25/08/2006;20/05/2011;57,6
mapa;spa;Agro-SPA-CGAE1;MFGU;Coordenador-Geral de Análises Econômicas;DAS;4;mestrado;economia;UnB;publica;SE_INT;NA;0;0;1;3;1;NA;DF;PT;MDB;Lula;15/09/2006;25/05/2011;57,1
mapa;spa;Agro-SPA-CGEIA1;RAHE;Coordenador-Geral de Estudos e Informações Agropecuárias;DAS;4;superior;economia;NA;NA;VINC;PSDB;0;0;1;3;NA;NA;DF;PT;MDB;Lula;22/02/2008;26/05/2011;39,6
mapa;spa;Agro-SPA-DGRR1;WSAL;Diretor de Gestão de Risco Rural;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;3;NA;NA;NA;PT;MDB;Lula;01/02/2005;01/03/2011;74
mapa;spa;Agro-SPA-CGSR1;EMSA;Coordenador-Geral de Seguro Rural;DAS;4;especializacao;NA;NA;NA;SVE;NA;0;0;1;NA;0;NA;DF;PT;MDB;Lula;21/11/2006;09/07/2012;68,6
mapa;spa;Agro-SPA-CGZA1;GUBR;Coordenador-Geral de Zoneamento Agropecuário;DAS;4;especializacao;agronomia;USP;publica;SE_INT;NA;0;0;1;1;0;NA;DF;PT;MDB;Lula;03/06/2008;21/05/2014;72,6
mapa;spa;Agro-SPA-S2;JCVZ;Secretário de Política Agrícola;DAS;6;superior;direito;NA;NA;OUTRO;NA;NA;NA;1;NA;NA;1;NA;PT;MDB;Rousseff;18/05/2011;02/09/2011;3,6
mapa;spa;Agro-SPA-DCAAP2;EDGU;Diretor de Comercialização e Abastecimento Agrícola e Pecuário;DAS;5;superior;economia;NA;NA;VINC;NA;0;0;1;5;NA;NA;NA;PT;MDB;Rousseff;01/11/2011;21/07/2014;33,1
mapa;spa;Agro-SPA-CGCCA2;JMAN;Coordenador-Geral de Cereais e Culturas Anuais;DAS;4;superior;administracao;União Educacional de Brasília;privada;VINC;NA;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;06/09/2011;21/07/2014;35
mapa;spa;Agro-SPA-CGOF2;SIFA;Coordenador-Geral de Oleaginosas e Fibras;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;25/07/2011;22/06/2014;35,4
mapa;spa;Agro-SPA-DEA2;LACS;Diretor de Economia Agrícola;DAS;5;especializacao;agronomia;USP;publica;SVE;NA;NA;NA;1;NA;NA;NA;NA;PT;MDB;Rousseff;20/05/2011;14/12/2011;6,9
mapa;spa;Agro-SPA-CGAE2;WVAR;Coordenador-Geral de Análises Econômicas;DAS;4;mestrado;economia;Católica;privada;VINC;NA;0;0;1;5;1;NA;DF;PT;MDB;Rousseff;25/05/2011;14/12/2011;6,8
mapa;spa;Agro-SPA-CGEIA2;MFGU;Coordenador-Geral de Estudos e Informações Agropecuárias;DAS;4;mestrado;economia;UnB;publica;SE_INT;NA;0;0;1;3;1;NA;DF;PT;MDB;Rousseff;25/05/2011;26/08/2015;51,8
mapa;spa;Agro-SPA-DGRR2;EMAL;Diretor de Gestão de Risco Rural;DAS;5;superior;comunicacao;UniCEUB;privada;SVE;NA;0;0;0;0;1;NA;NA;PT;MDB;Rousseff;01/03/2011;13/12/2011;9,6
mapa;spa;Agro-SPA-S3;CTDR;Secretário de Política Agrícola;DAS;6;mestrado;agronomia;UPF;privada;OUTRO;MDB;0;0;1;5;0;1;RS;PT;MDB;Rousseff;23/09/2011;11/10/2012;12,8
mapa;spa;Agro-SPA-DEA3;WVAR;Diretor de Economia Agrícola;DAS;5;mestrado;economia;Católica;privada;VINC;NA;0;0;1;5;1;NA;DF;PT;MDB;Rousseff;14/12/2011;26/08/2015;45
mapa;spa;Agro-SPA-CGAE3;ALMM;Coordenador-Geral de Análises Econômicas;DAS;4;mestrado;economia;Mackenzie;privada;VINC;NA;0;0;1;3;1;1;DF;PT;MDB;Rousseff;23/05/2012;28/07/2015;38,7
mapa;spa;Agro-SPA-DGRR3;LACS;Diretor de Gestão de Risco Rural;DAS;5;especializacao;agronomia;USP;publica;SVE;NA;NA;NA;1;NA;NA;NA;NA;PT;MDB;Rousseff;14/12/2011;23/07/2013;19,6
mapa;spa;Agro-SPA-CGSR2;LSRA;Coordenador-Geral de Seguro Rural;DAS;4;superior;agronomia;USP;publica;SE_INT;PT;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;09/07/2012;28/06/2013;11,8
mapa;spa;Agro-SPA-CGSR3;SRPE;Coordenador-Geral de Seguro Rural;DAS;4;mestrado;economia;UFMG;publica;VINC;NA;0;0;1;3;0;1;DF;PT;MDB;Rousseff;14/07/2013;22/06/2014;11,4
mapa;spa;Agro-SPA-S4;NRGE;Secretário de Política Agrícola;DAS;6;tecnico;agronomia;NA;NA;SVE;PP;1;1;0;0;1;1;DF;PT;MDB;Rousseff;03/01/2013;17/03/2014;14,6
mapa;spa;Agro-SPA-DGRR4;VPDI;Diretor de Gestão de Risco Rural;DAS;5;superior;NA;NA;NA;OUTRO;PSDB;0;0;1;5;NA;NA;NA;PT;MDB;Rousseff;14/10/2013;28/07/2014;9,6
mapa;spa;Agro-SPA-S5;SKPA;Secretário de Política Agrícola;DAS;6;especializacao;agronomia;UNIMAR;privada;SVE;NA;0;0;0;0;0;1;NA;PT;MDB;Rousseff;11/04/2014;12/11/2014;7,2
mapa;spa;Agro-SPA-DCAAP3;JMAN;Diretor de Comercialização e Abastecimento Agrícola e Pecuário;DAS;5;superior;administracao;União Educacional de Brasília;privada;VINC;NA;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;21/07/2014;15/04/2016;21,1
mapa;spa;Agro-SPA-CGCCA3;SIFA;Coordenador-Geral de Cereais e Culturas Anuais;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;22/07/2014;28/07/2015;12,4
mapa;spa;Agro-SPA-CGOF3;SRPE;Coordenador-Geral de Oleaginosas e Fibras;DAS;4;mestrado;economia;UFMG;publica;VINC;NA;0;0;1;3;0;1;DF;PT;MDB;Rousseff;22/06/2014;28/07/2015;13,4
mapa;spa;Agro-SPA-DGRR5;RGSA;Diretor de Gestão de Risco Rural;DAS;5;superior;NA;NA;NA;SVE;PTB;0;0;0;0;NA;NA;DF;PT;MDB;Rousseff;28/07/2014;27/03/2015;8,1
mapa;spa;Agro-SPA-CGZA2;HBRO;Coordenador-Geral de Zoneamento Agropecuário;DAS;4;superior;agronomia;Faculdade de Terra de Brasília;privada;SE_INT;NA;0;0;1;1;0;NA;DF;PT;MDB;Rousseff;21/05/2014;03/05/2016;23,8
mapa;spa;Agro-SPA-CGSR4;GUBR;Coordenador-Geral de Seguro Rural;DAS;4;especializacao;agronomia;USP;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;21/05/2014;25/10/2017;41,8
mapa;spa;Agro-SPA-S6;AMNA;Secretário de Política Agrícola;DAS;6;doutorado;agronomia;USP;publica;SVE;NA;0;0;0;0;0;NA;SP;PT;MDB;Rousseff;30/03/2015;12/05/2016;13,6
mapa;spa;Agro-SPA-DGRR6;FCLA;Diretor de Gestão de Risco Rural;DAS;5;especializacao;cooperativismo;NA;NA;SVE;NA;0;0;0;0;1;1;DF;PT;MDB;Rousseff;27/03/2015;28/07/2015;4,1
mapa;spa;Agro-SPA-CGGFO1;SIFA;Coordenador-Geral de Grãos, Fibras e Oleaginosas;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;28/07/2015;03/05/2016;9,3
mapa;spa;Agro-SPA-CGGFO2;JMAN;Coordenador-Geral de Grãos, Fibras e Oleaginosas;DAS;4;superior;administracao;União Educacional de Brasília;privada;VINC;NA;0;0;1;5;NA;NA;DF;MDB;MDB;Temer;03/05/2016;13/07/2016;2,4
mapa;spa;Agro-SPA-CGFFC1;ESMA;Coordenador-Geral de Frutas, Florestas e Café;DAS;4;mestrado;agronomia;UFLA;publica;EPPGG;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;28/07/2015;03/05/2016;9,3
mapa;spa;Agro-SPA-CGFFC2;SIFA;Coordenador-Geral de Frutas, Florestas e Café;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;MDB;MDB;Temer;03/05/2016;08/06/2016;1,2
mapa;spa;Agro-SPA-CGAP1;JAFS;Coordenador-Geral de Assuntos da Pecuária;DAS;4;mestrado;agronomia;UnB;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;26/08/2015;19/10/2016;14
mapa;spa;Agro-SPA-CGCA1;CJCA;Coordenador-Geral de Cana-de-Açúcar e Agroenergia;DAS;4;superior;computacao e economia;UniCEUB;privada;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;28/07/2015;NA;NA
mapa;spa;Agro-SPA-DCRR1;VAOZ;Diretor de Créditos, Recursos e Riscos;DAS;5;doutorado;agronomia;USP;publica;SVE;NA;0;0;0;0;0;NA;SP;PT;MDB;Rousseff;29/06/2015;03/05/2016;10,3
mapa;spa;Agro-SPA-CGCR1;ALMM;Coordenador-Geral de Crédito Rural;DAS;4;mestrado;economia;Mackenzie;privada;VINC;NA;0;0;1;3;1;1;DF;PT;MDB;Rousseff;28/07/2015;15/04/2016;8,7
mapa;spa;Agro-SPA-CGCR2;WVAR;Coordenador-Geral de Crédito Rural;DAS;4;mestrado;economia;Católica;privada;VINC;NA;0;0;1;5;1;NA;DF;PT;PP;Rousseff;03/05/2016;13/06/2016;1,4
mapa;spa;Agro-SPA-CGGR1;MASB;Coordenador-Geral de Gestão de Recursos;DAS;4;NA;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;DF;PT;MDB;Rousseff;28/07/2015;08/08/2016;12,6
mapa;spa;Agro-SPA-DEE1;WVAR;Diretor de Estudos Econômicos;DAS;5;mestrado;economia;Católica;privada;VINC;NA;0;0;1;5;1;NA;DF;PT;MDB;Rousseff;26/08/2015;15/04/2016;7,8
mapa;spa;Agro-SPA-DILGSA1;MCSA;Diretor de Infraestrutura, Logística e Geoconhecimento para o Setor Agropecuário;DAS;5;superior;agronomia;USP;publica;SVE;NA;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;29/07/2015;21/03/2016;7,9
mapa;spa;Agro-SPA-DEE2;MCSA;Diretor de Estudos Econômicos;DAS;5;superior;agronomia;USP;publica;SVE;NA;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;22/03/2016;03/05/2016;1,4
mapa;spa;Agro-SPA-DCEE1;MCSA;Diretor de Crédito e Estudos Econômicos;DAS;5;superior;agronomia;USP;publica;SVE;NA;0;0;1;5;NA;NA;DF;PT;MDB;Rousseff;03/05/2016;14/06/2016;1,4
mapa;spa;Agro-SPA-CGE1;MFGU;Coordenador-Geral de Estatísticas;DAS;4;mestrado;economia;UnB;publica;SE_INT;NA;0;0;1;3;1;NA;DF;MDB;MDB;Temer;26/08/2015;19/10/2016;14
mapa;spa;Agro-SPA-CGEA1;JGGA;Coordenador-Geral de Estudos e Análises;DAS;4;doutorado;economia;NA;NA;OUTRO;NA;0;0;1;3;0;1;DF;PT;MDB;Rousseff;28/07/2015;12/02/2019;43,2
mapa;spa;Agro-SPA-CGIL1;CLMA;Coordenador-Geral de Infraestrutura e Logística;DAS;4;especializacao;administracao;UPIS;privada;SVE;NA;0;0;1;3;1;NA;DF;PT;MDB;Rousseff;28/07/2015;01/03/2016;7,2
mapa;spa;Agro-SPA-CGIL2;CANB;Coordenador-Geral de Infraestrutura e Logística;DAS;4;tecnico;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;MDB;MDB;Temer;03/05/2016;25/01/2019;33,2
mapa;spa;Agro-SPA-DCAAP4;ESMA;Diretor de Comercialização e Abastecimento Agrícola e Pecuário;DAS;5;mestrado;agronomia;UFLA;publica;EPPGG;NA;0;0;1;5;0;NA;DF;MDB;MDB;Temer;03/05/2016;13/07/2016;2,4
mapa;spa;Agro-SPA-CGBF1;FECN;Coordenador-Geral de Borracha e Floresta;DAS;4;doutorado;engenharia florestal;UnB;publica;SVE;NA;0;0;1;3;0;1;DF;PT;MDB;Rousseff;03/05/2015;15/07/2016;14,6
mapa;spa;Agro-SPA-CGRA1;HBRO;Coordenador-Geral de Risco Agropecuário;DAS;4;superior;agronomia;Faculdade de Terra de Brasília;privada;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;29/04/2016;NA;NA
mapa;spa;Agro-SPA-S7;NRGE;Secretário de Política Agrícola;DAS;6;tecnico;NA;NA;NA;SVE;PP;1;1;1;5;1;1;DF;MDB;PP;Temer;02/06/2016;06/04/2018;22,4
mapa;spa;SPA-CGFOB1;ROHE;Coordenador-Geral de Fibras, Oleaginosas e Borracha;DAS;4;especializacao;comunicacao;Unsinos;privada;SVE;NA;0;0;1;3;1;1;DF;MDB;PP;Temer;08/09/2016;18/10/2016;1,3
mapa;spa;Agro-SPA-CGAR1;ROHE;Coordenador-Geral de Articulação;DAS;4;especializacao;comunicacao;Unsinos;privada;SVE;NA;0;0;1;3;1;1;DF;MDB;PP;Temer;18/10/2016;22/01/2019;27,5
mapa;spa;Agro-SPA-DCA1;JMAN;Diretor de Comercialização e Abastecimento;DAS;5;superior;administracao;União Educacional de Brasília;privada;VINC;NA;0;0;1;5;NA;NA;DF;MDB;PP;Temer;13/07/2016;09/01/2019;30,3
mapa;spa;Agro-SPA-CGBF2;SRPE;Coordenador-Geral de Borracha e Floresta;DAS;4;mestrado;economia;UFMG;publica;VINC;NA;0;0;1;3;0;1;DF;MDB;PP;Temer;15/07/2016;19/10/2016;3,2
mapa;spa;Agro-SPA-CGFAP1;JAFS;Coordenador-Geral de Florestas e de Assuntos da Pecuária;DAS;4;mestrado;agronomia;UnB;publica;VINC;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;19/10/2016;13/02/2019;28,2
mapa;spa;Agro-SPA-CGFC1;SIFA;Coordenador-Geral de Frutas e Café;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;08/06/2016;18/10/2016;4,4
mapa;spa;Agro-SPA-CGC1;JMFR;Coordenador-Geral de Café;DAS;4;especializacao;administracao;Católica;privada;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;19/10/2016;19/02/2019;28,4
mapa;spa;Agro-SPA-CGCF1;SIFA;Coordenador-Geral de Cereais e Frutas;DAS;4;mestrado;agronomia;UFV;publica;VINC;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;18/10/2016;09/01/2019;27,1
mapa;spa;Agro-SPA-DGRRE1;VAOZ;Diretor de Gestão de Riscos e Recursos Econômicos;DAS;5;doutorado;agronomia;USP;publica;SVE;NA;0;0;1;5;0;NA;DF;MDB;MDB;Temer;03/05/2016;19/10/2016;5,6
mapa;spa;Agro-SPA-DGR1;VAOZ;Diretor de Gestão de Riscos;DAS;5;doutorado;agronomia;USP;publica;SVE;NA;0;0;1;5;0;NA;DF;MDB;PP;Temer;19/10/2016;14/06/2018;20,1
mapa;spa;Agro-SPA-CGSR5;DMAL;Coordenador-Geral de Seguro Rural;DAS;4;superior;administracao;IESB;privada;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;25/10/2017;NA;NA
mapa;spa;Agro-SPA-DCEE2;WVAR;Diretor de Crédito e Estudos Econômicos;DAS;5;mestrado;economia;Católica;privada;VINC;NA;0;0;1;5;1;NA;DF;MDB;PP;Temer;13/07/2016;03/08/2018;25
mapa;spa;Agro-SPA-CGCR3;ALMM;Coordenador-Geral de Crédito Rural;DAS;4;mestrado;economia;Mackenzie;privada;VINC;NA;0;0;1;3;1;1;DF;MDB;PP;Temer;09/09/2016;09/10/2018;25,3
mapa;spa;Agro-SPA-DILGSA2;OBSF;Diretor de Infraestrutura, Logística e Geoconhecimento para o Setor Agropecuário;DAS;5;especializacao;administracao;UnB;publica;EPPGG;NA;0;0;1;5;0;NA;DF;MDB;PP;Temer;22/03/2016;20/07/2016;4
mapa;spa;Agro-SPA-DILGSA3;WISC;Diretor de Infraestrutura, Logística e Geoconhecimento para o Setor Agropecuário;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;3;NA;NA;NA;MDB;PP;Temer;27/07/2016;02/02/2019;30,7
